gene,Sp1hyp_ES_fpkm,Sp1hyp_Flk_fpkm,Sp1hyp_HE1_fpkm,Sp1hyp_HE2_fpkm,Sp1hyp_prog_fpkm
Fev,0,0.4522138,0.062479733,0.071777633,0.007057617
Fez1,3.36297395,0.062018117,0.136828567,0.00155065,0.007057617
Fez2,5.084984833,10.2058937,17.2622341,9.995702733,10.33742557
Fgd1,25.65355097,8.875554617,9.02541115,9.5459027,6.62491035
Fgd2,0.959950817,0.00528125,0.074004117,0.047968083,0.007057617
Fgd3,0.008820783,0.004434617,0.638243767,0.800879967,2.891430767
Fgd4,3.92428655,0.5940024,0.712028683,0.9530966,1.5016894
Fgd5,2.136044483,26.33394442,50.4510679,29.58402575,6.743472983
Fgd6,2.289305983,2.581671033,3.318683617,1.732799533,0.974027533
Fgf1,0.836118383,0.094844567,0.391874683,0.324973967,0.007057617
Fgf10,0.487805133,32.44729032,4.496477667,14.33430527,11.43069012
Fgf11,0.184487917,0.4849835,0.181659417,0.079597933,0.1720121
Fgf13,0.589899933,2.465727033,1.752875767,2.643035033,3.051961117
Fgf15,13.16536657,16.56746912,0.104741375,0.2637607,0.235962208
Fgf17,14.71637365,0.293920767,0.34192145,0.292079267,0.48462005
Fgf18,4.235181083,0.024317417,0.001723592,0.00155065,0.135632725
Fgf2,0.2447994,0,0.001723592,0.00155065,0.411329283
Fgf3,0.2928935,53.950274,0.90294435,10.89670547,16.30524332
Fgf4,45.8839838,0.67731585,0.001723592,0.029954433,0.007057617
Fgf5,2.455447,2.389361583,0.049485608,0.00155065,0.007057617
Fgf8,0.2429364,11.02820785,0.001723592,0.00155065,0.007057617
Fgfbp1,14.1027093,0,0.001723592,0.03440935,0.007057617
Fgfr1,24.53255137,40.17048418,45.67374212,22.66604603,6.136668583
Fgfr1op,25.11293355,19.26769842,10.60044578,13.56601243,11.92861335
Fgfr1op2,17.69743162,17.56294272,19.66516953,24.49870452,29.07824172
Fgfr2,6.9577725,5.0901323,1.431928433,0.547244183,0.126210208
Fgfr3,0.064353283,1.093828117,1.691184483,4.437266633,4.84345745
Fgfrl1,4.371535467,10.77439387,6.71177945,3.965440233,2.909855517
Fggy,2.101559683,1.211084667,0.343594417,0.35666065,0.283734233
Fgl2,0.029012767,0.015248317,0.031399158,0.499525933,3.334300083
Fgr,4.307472467,0.654828683,0.436342717,0.3894539,1.236207167
Fh1,45.41693678,73.06024272,60.5496571,74.44383108,79.03905203
Fhit,0.890888617,0.7303316,0.518544583,0.513938267,0.758099975
Fhl1,19.50264795,14.86497525,36.67345915,18.48203212,9.94308095
Fhl2,1.09669925,1.662036417,6.03493895,2.876435267,2.4675697
Fhl3,3.647713267,16.54180932,20.94923902,16.93137207,11.23639055
Fhl4,0.381739133,0.4425651,0.6032625,0.673222783,0.92363475
Fhod1,9.441883933,10.8635512,16.01105155,15.03681347,11.61120638
Fhod3,1.595891,1.762727883,5.896798567,2.870971533,2.25069405
Fibp,14.2688927,14.05511045,11.22054555,11.79750435,11.92810317
Ficd,1.7639918,1.401376517,1.723725283,1.533157217,2.049816667
Fig4,18.14166468,5.3757823,10.30517018,12.30245412,12.90716102
Fign,0.5701271,2.2245696,1.830625667,2.393324533,1.517417467
Fignl1,16.36285612,36.85085412,19.37513827,29.04804243,26.92823285
Fignl2,0.5480636,4.94706745,6.7078669,2.89342455,0.466189367
Filip1,0.0055237,0.27424385,7.918191817,2.437425833,0.374548117
Filip1l,2.628309917,1.852924267,23.49203787,6.009980217,3.305552133
Fip1l1,29.32338642,42.36593175,37.67298218,40.91826825,44.10394602
Firre,32.76827343,33.7370511,8.445388,8.908706067,10.4937399
Fis1,41.86976005,40.38403032,65.14641538,59.3768048,55.51137622
Fitm2,6.956683433,2.601714617,4.36726585,3.60384315,4.283943333
Fiz1,32.72382157,14.56608318,15.22723602,18.11661155,18.57189757
Fjx1,4.091536717,5.6926852,3.429447617,3.114365567,2.019017117
Fkbp10,11.20537107,11.3420553,57.52957872,22.09159772,5.627714133
Fkbp11,27.61914807,16.378596,8.615548667,6.916720917,6.3258316
Fkbp14,1.150114033,3.166979883,3.6777389,2.249997367,0.945153217
Fkbp15,9.226050233,8.92590415,14.04522363,13.00150507,16.42652932
Fkbp1a,42.54045702,61.03735088,114.7996448,77.0711159,43.57369437
Fkbp1b,2.42130885,3.73811355,1.65296645,1.323719883,3.035951617
Fkbp2,19.32973915,15.82463965,16.1937434,16.26423142,19.04968607
Fkbp3,282.470829,304.8103843,236.8456701,267.8364189,249.8679899
Fkbp4,306.349973,251.06275,118.6040659,170.1957087,171.7811554
Fkbp5,49.40759053,19.82623957,9.343524833,13.61966885,13.3097325
Fkbp6,4.619001467,0.0183296,0.0567766,0.0444159,0.007057617
Fkbp7,0.530645067,0.910465467,0.914724867,1.193954583,0.429422592
Fkbp8,78.92375263,64.70353343,79.55773665,89.84561513,92.67958103
Fkbp9,34.50913885,17.37392607,75.26784255,34.52726188,12.59936375
Fkbpl,4.29797235,2.642215017,3.25586315,3.9927035,4.906827167
Fkrp,5.930321583,7.011660833,10.06352232,9.781501333,9.2184389
Fktn,6.43063025,6.283941917,5.343785933,5.36465165,7.294764217
Flad1,9.314598483,7.5251574,7.0093793,8.775675567,11.92629162
Flcn,14.9396443,10.78737102,14.42670143,15.31442627,13.13844643
Fli1,0.409888317,12.80694932,74.51623605,64.66935027,46.07198952
Flii,14.63371055,21.98965068,43.64737915,35.18348303,31.85436085
Flna,94.35823147,241.3736381,381.3607115,148.7051566,127.3852623
Flnb,57.8947823,231.9321477,229.707698,75.28104953,28.4894123
Flnc,7.599172367,39.68609712,52.64780095,33.61205723,44.75544247
Flot1,7.870344217,6.11790755,9.666240067,12.5985067,19.81267318
Flot2,14.2469711,21.8124091,15.03838542,8.3457842,15.34862768
Flrt2,1.81050235,1.163637267,26.45365872,10.79640437,0.612795717
Flrt3,1.75793725,7.9027122,6.881132467,3.175260833,1.413812617
Flt1,0.484171433,13.32829627,51.80219035,25.79271578,7.299302267
Flt3l,0.1348432,1.804747233,6.101521367,19.86587843,13.63925573
Flt4,0.622311417,6.113812,30.39750763,14.6926977,2.41882845
Flywch1,12.11189625,15.60777852,19.61664423,21.11411367,19.50178717
Flywch2,2.94487305,1.9709323,0.22102765,0.245837,1.437265883
Fmc1,15.14604928,10.10547412,10.19044547,17.03580147,23.16800118
Fmn1,0.773437933,0.042292267,0.303509517,0.170330133,0.198724683
Fmn2,0.594975033,0.154028767,0.226482167,0.090363683,0.389823617
Fmnl1,1.368403633,0,0.035056533,1.682001017,7.142209633
Fmnl2,10.0372072,31.35479983,14.51063487,18.49971023,11.26898502
Fmnl3,9.559319917,12.96871587,33.70127962,27.58657237,11.15258398
Fmo1,0.034026517,1.0388109,76.45402203,39.46110047,42.32833048
Fmr1,25.7943533,22.51908867,28.09274157,31.78113292,30.35021423
Fmr1nb,26.6051726,12.5513933,19.35170797,17.78397305,21.24918175
Fn1,162.9115799,732.4886719,979.6635758,583.9911225,97.23292562
Fn3krp,11.6312736,11.57975985,12.35552277,19.31124162,26.67663912
Fnbp1,13.56344848,5.991136067,7.428419967,11.45552782,12.23523763
Fnbp1l,19.55120637,22.7821549,14.46243812,12.8279256,8.4720191
Fnbp4,33.6687797,31.74175968,23.90569568,27.49748335,26.82715268
Fndc1,0.073769083,0.759148783,0.028198717,0.00155065,0.007057617
Fndc10,1.587328517,1.215305983,0.881556433,1.0159667,1.1309024
Fndc3a,17.9070729,14.01322228,18.02334128,18.33932812,15.78417188
Fndc3b,6.5014845,6.2506747,22.45801388,7.02271395,2.18729005
Fndc3c1,3.970392017,19.97676862,24.29132025,24.89984238,16.64170138
Fndc4,2.7915082,14.49212235,20.67542705,14.99932435,8.93049185
Fndc5,0.243540433,4.426201517,0.457839583,0.2594565,0.409294067
Fndc9,1.430911533,0.408164383,0.2978894,0.172861767,0.273621717
Fnip1,12.56836615,13.7534567,15.19971243,15.13146482,14.36515818
Fnip2,21.84493932,19.28562262,24.3967438,18.01640467,13.78259993
Fnta,74.27643228,47.9487272,53.54651757,52.92338448,52.71384648
Fntb,14.18624543,9.736843283,9.237515,11.27379627,11.78027495
Focad,13.96822902,17.73441122,15.04374532,17.95468877,19.29249332
Folr1,21.31425987,0.02024895,0.325966133,0.00155065,0.007057617
Folr2,0.912797083,0.619222133,0.478745967,0.2215364,0.138586008
Fopnl,13.62335907,13.24792388,13.55386088,16.76166532,20.85356888
Fos,1.795881883,6.953116117,28.50462435,10.71970278,5.256284733
Fosb,0.120641383,1.121120667,2.970790933,2.5292583,1.656858383
Fosl2,0.822489333,5.4833361,7.974109483,3.9270318,2.34566355
Foxa3,1.136544883,0.624735283,0.148154133,0.130322967,0.63864225
Foxc1,0.045998033,0.618353833,0.800513567,1.187187233,0.593902567
Foxc2,0.009502417,0.3714196,0.957264533,0.115068633,0.068769592
Foxd3,3.389608983,0.024145667,0.001723592,0.00155065,0.007057617
Foxf1,0.021014517,18.3068231,2.083715467,0.787817433,0.332416975
Foxh1,20.97478843,124.4627012,23.3885598,23.24661997,25.17275065
Foxi3,0.448431683,0.005780133,0.001723592,0.00155065,0.007057617
Foxj1,0.782062767,0.040513933,0.4118474,0.48750165,0.207057833
Foxj2,1.30209935,7.304079317,5.263533667,3.580297267,3.274514517
Foxj3,9.218180283,16.12601525,11.90119815,11.12316603,9.6615089
Foxk1,5.6031042,14.73661837,13.0882245,9.023771483,7.9000056
Foxk2,16.76664657,23.36479493,27.00346517,25.48271063,19.37180057
Foxm1,13.47880152,20.68837735,18.33277245,18.83474352,15.6367545
Foxn2,20.91599405,12.37497605,12.93314513,10.60991728,10.32924463
Foxn3,13.2322217,16.3508071,29.8455553,28.29954598,31.2168325
Foxn4,2.609805017,0.021948483,0.001723592,0.067042333,0.007057617
Foxo1,9.25376135,2.427375067,7.946838567,6.1551658,4.712602367
Foxo3,5.4258835,11.86059555,11.83622533,12.15455207,16.88554452
Foxo4,15.57960232,47.2707107,12.5817099,22.7945886,28.85234702
Foxp1,15.85601167,3.780251117,3.465729833,4.429631717,4.62427215
Foxp4,8.5938997,5.868940983,5.742223533,2.769629017,2.392712833
Foxr1,2.12298045,0.003830817,0.001723592,0.00155065,0.007057617
Foxr2,1.082052483,0.054104283,0.001723592,0.00155065,0.007057617
Foxred1,16.18410952,16.0406391,11.76106637,16.49538475,17.33371457
Foxred2,8.4543742,4.7770792,1.5628419,1.882387633,2.101995083
Fpgs,39.26407618,19.72776157,25.04534588,24.03406945,18.9726573
Fpgt,2.9103911,3.748211883,1.500789367,1.891275933,3.489083233
Fra10ac1,10.58312948,6.064788133,3.8282369,5.81295915,8.223937433
Fras1,0.153081767,1.027822817,1.053436683,0.498908783,0.761309283
Frat1,0.459947167,7.7872042,2.4266532,4.075547083,4.534725667
Frat2,2.360579583,6.37267715,2.914390517,5.338759417,6.0592597
Frem1,0.057450433,1.3614396,0.7454674,0.387343733,0.224783383
Frem2,6.571441633,2.721490233,0.325184567,0.182216017,0.131199467
Frg1,49.07630637,61.74574158,62.14233697,68.62752732,71.04637367
Frg2f1,0.025038917,0.369732383,0.74435825,0.859202383,0.51793925
Frk,0.020352383,0.0042665,0.093029183,0.046005233,0.082300958
Frmd3,0.0099228,0.145192933,1.326916267,0.545778183,0.007057617
Frmd4a,3.9618708,12.38755753,19.2359776,8.86090985,8.916256483
Frmd4b,2.112212317,23.64615248,44.48926605,24.22036187,15.00780862
Frmd5,2.3779954,1.324121667,0.733113967,0.973051533,1.358829717
Frmd6,5.407734533,18.00310333,23.56060478,13.04010638,5.53123935
Frmd8,18.0905316,14.38580473,33.45225213,33.2296276,30.03933725
Frmpd1,0.114766017,0.41458895,1.930379783,1.687993067,1.56032435
Frrs1,26.2536441,3.317655283,17.52729863,17.31411672,27.0351443
Frs2,10.4782198,10.34922318,6.907324217,7.395867117,12.52971093
Frs3,1.811165817,1.00511005,0.436770767,0.584577367,0.4634723
Frs3os,1.261313817,0.2171,0.123179883,0.00155065,0.007057617
Fry,3.028045417,0.20900985,0.596432683,0.443619833,1.15836515
Fryl,13.23724732,14.85579827,15.69129702,11.47375192,11.69456373
Frzb,0.1073576,7.761483,0.32590965,0.032761267,0.007057617
Fsbp,2.586123683,1.360269617,0.599215883,0.927787033,1.419622967
Fscn1,63.89708297,136.4971669,169.7017271,97.27692628,32.32161502
Fscn2,0.015734333,0.2044089,0.6976623,0.723904583,0.277643642
Fsd1,14.08808177,3.069426167,1.219259983,0.488104467,0.007057617
Fsd1l,7.95481705,2.539594417,1.906616417,1.138447933,2.0226506
Fst,1.3697162,10.0478401,0.484622967,0.04488195,0.007057617
Fstl1,11.62038205,50.27429242,210.2868492,65.0760554,5.899404233
Fstl3,1.428564117,0.385012967,0.576680967,0.072490117,0.007057617
Fstl4,0.053592733,1.777632483,0.233651133,0.38169775,0.365173967
Fth1,179.6281692,210.1170675,403.3226207,530.0442332,537.9766658
Fthl17c,0.395833167,0,0.001723592,0.00155065,0.007057617
Ftl1,580.988054,217.93793,478.1690429,556.5539342,466.5885753
Fto,15.16694653,24.31571988,26.10711693,26.40939613,27.0980225
Ftsj1,5.7540206,4.370613817,3.398731283,6.285843583,6.875555367
Ftsj3,124.5033884,90.80299017,49.08945395,69.17263582,88.47917715
Ftx,4.985160183,6.59157645,3.462715433,3.821710783,4.437255117
Fubp1,44.49993303,52.45639035,43.3403021,54.11258642,49.6488992
Fubp3,47.1485711,29.94066083,24.72907707,25.80302595,22.8974144
Fuca1,12.34922033,4.75030745,18.19466413,12.05783942,10.21913038
Fuca2,1.372334183,1.3625885,1.883749567,2.136410733,2.85379455
Fuk,8.1003676,7.69157225,7.322219033,6.779232217,6.61251355
Fundc1,6.137498183,7.13155175,5.172144117,6.839617033,8.727578517
Fundc2,6.233806667,9.53176095,12.70326775,15.6171111,18.1006271
Fuom,0.930799117,0.05896895,0.1540779,0.08873875,0.007057617
Furin,3.750829017,11.41081807,34.3794534,16.15869258,6.2686904
Fus,40.19771,45.6200657,35.46980013,30.68111038,30.69465575
Fut10,2.370517733,11.71325527,5.604877233,6.976207917,6.653748333
Fut11,3.5647113,5.1731435,3.676920133,3.676333383,4.305641817
Fut2,0.0933516,0.05961925,1.0848396,0.505213867,0.089396192
Fut4,0.278543983,0.91319145,0.414349683,0.42775715,0.984373733
Fut8,7.444797067,14.05493788,30.53060495,82.48411355,79.13291355
Fut9,3.282568817,0.049941617,0.069550917,0.00155065,0.007057617
Fuz,4.473972217,4.694961967,3.05644645,3.326371267,3.890259167
Fv1,2.1904222,6.032450983,5.07335625,4.9485434,6.677491317
Fxn,7.54413,6.0110486,6.820310517,13.13354078,15.47715117
Fxr1,177.4726598,154.4698874,120.4360954,126.517146,122.876583
Fxr2,60.367108,51.64004322,41.26353682,41.51366223,35.95396095
Fxyd1,0,0.134848783,0.001723592,0.00155065,0.007057617
Fxyd2,0.57915685,0.0884722,0.066135867,0.00155065,0.007057617
Fxyd4,0.85854915,1.25742615,1.673138067,1.30779385,2.062293517
Fxyd5,0.524863267,0.528590767,16.59103055,7.67268435,6.482126267
Fxyd6,55.4243903,25.2566422,19.5811683,7.9020537,4.298312583
Fxyd7,0,0,0.001723592,0.00155065,0.007057617
Fyb,0.003125483,0,0.001723592,0.396446817,2.046715817
Fyco1,5.430252983,6.32458935,8.319478017,10.33300547,13.41570488
Fyn,5.6963694,10.7098725,31.09384228,27.952001,33.57451747
Fyttd1,24.9510435,28.65792622,26.90268055,27.48554013,27.34426468
Fzd1,0.140074583,4.079261417,4.215062683,3.199410517,1.117181733
Fzd10,3.639360317,13.54708788,19.51718773,37.20977663,8.890128533
Fzd2,3.731212733,6.559002083,3.068308217,1.345452517,0.5749013
Fzd3,2.209351833,5.515083567,1.427575367,2.094075317,1.6500009
Fzd4,0.678509283,2.62107965,10.6454105,4.360668217,2.246668017
Fzd5,17.55253957,1.471206233,2.515342583,1.53122835,2.36678405
Fzd6,1.025586883,1.45096265,1.68017435,1.355172733,1.505010917
Fzd7,27.31500423,58.89748092,8.255011333,7.2476465,4.36818775
Fzd8,1.187783067,0.402375217,3.039313767,3.0844918,3.01726795
Fzd9,1.098742533,0.24555845,0.375726083,0.230768117,0.363920983
Fzr1,26.08230547,23.04326143,17.90093495,21.34928022,21.13929653
G0s2,0.202795683,0.170760183,3.213272217,1.83154015,0.007057617
G2e3,26.72930123,18.20886937,7.72418085,10.72993692,11.93737783
G3bp1,284.8652349,218.6006887,159.1178739,208.4462954,194.4673627
G3bp2,114.4967703,61.08171863,62.59986192,50.4534452,38.40055
G530011O06Rik,37.77699443,68.2269249,43.60529323,54.99741232,52.2183573
G630025P09Rik,0.472538517,0.105288833,0.0705411,0.035352833,0.126247817
G6b,1.23874195,0.995516133,0.700266517,1.202170283,6.66837485
G6bos,0.670632833,0.326026183,0.560533283,0.405995617,2.116045867
G6pc3,7.188148817,10.52629802,8.594925383,9.0410618,9.518152033
G6pdx,26.27922085,23.33410813,25.00258637,28.12937187,39.4713988
Gaa,21.988286,11.3889497,14.57330535,14.59882507,13.75387885
Gab1,94.42346342,21.48731692,44.52762415,33.84788593,33.10035305
Gab2,0.34336005,2.05966995,15.67348665,13.94973463,10.74015365
Gab3,0,0.136131967,0.99535865,0.30722475,0.319940717
Gabarap,24.71067025,54.33781598,109.2507767,81.73523543,74.80582942
Gabarapl1,3.93475315,13.91669373,20.78861947,25.3387753,40.00681142
Gabarapl2,59.70279923,34.35280142,44.9620887,44.9190789,50.8577989
Gabbr1,13.1395048,4.22694585,4.198217583,1.607521133,0.792856267
Gabpa,32.61534183,23.38900552,18.7623682,23.49834162,25.40247818
Gabpb1,18.2803163,23.75004433,26.32492287,30.59086035,27.6002896
Gabpb2,17.76919357,19.77939482,13.01659167,16.63479093,17.04206742
Gabrb3,1.18179675,1.14674325,0.832036083,0.231914533,0.178063667
Gabre,0.072642983,0.581371733,0.347186017,0.090653733,0.154732533
Gabrp,1.559489833,0,0.001723592,0.00155065,0.007057617
Gad1,1.19362725,3.599539117,0.044559483,0.062560467,0.007057617
Gad2,0.001484433,1.976417567,18.199722,27.92943187,6.127866233
Gadd45a,17.87145292,1.926064533,6.026901333,3.1254691,6.569801967
Gadd45b,12.29703357,1.363309417,4.35012,2.334362667,1.371769583
Gadd45g,1.2901813,12.27231943,31.60596167,20.06199847,9.40072975
Gadd45gip1,40.36362195,33.77700187,27.95142858,38.582452,43.57665523
Gak,20.78896227,28.0688578,33.94794485,30.77347405,32.02645717
Gal3st3,0.679061817,0.231828067,0.140531367,0.1945632,0.241016433
Gal3st4,0.32668465,1.10572665,0.5277601,0.55845565,0.572275483
Galc,1.91596785,3.132664333,3.8002154,5.866367767,4.207542867
Gale,6.876155217,6.074490967,13.56845178,11.01772425,9.912048083
Galk1,55.91395047,71.80822927,26.1650524,28.5065419,40.47760515
Galk2,5.753742517,6.687336517,13.72568555,11.25970572,9.358649067
Galm,5.94562445,3.353521733,4.154960467,4.045316683,3.093690517
Galns,3.2705504,5.413411467,6.837300467,7.945727617,8.265425683
Galnt1,23.18124708,61.87525178,156.8129585,145.7341571,87.28552298
Galnt10,2.941066333,11.081327,4.768639467,5.26330145,16.0146773
Galnt11,9.659741967,14.95904248,10.75723098,6.521298833,4.452209333
Galnt12,0.671877083,0.932495033,0.001723592,0.00155065,0.007057617
Galnt14,0.0933711,0.30231335,1.3954246,0.300288717,0.305566608
Galnt16,0.31382455,0.360178867,0.059747467,0.058526117,0.007057617
Galnt18,0.194136267,0.878280717,1.997395633,1.492806617,0.495781733
Galnt2,24.84541392,29.48217407,60.01102462,58.43599413,42.81190078
Galnt3,0.5299869,0.33086935,0.09498995,0.092840067,0.134325325
Galnt4,1.312992117,1.610286517,3.0171652,2.5027547,2.962297517
Galnt6,1.974808933,0.0385651,0.125969417,0.379059433,0.342668317
Galnt7,7.63233365,25.04274015,28.53647408,38.46563118,30.14666548
Galnt9,0.6847308,0.095550367,0.001723592,0.00155065,0.007057617
Galt,8.65710245,5.857967033,5.461167417,6.745729533,7.81290175
Gamt,0.806173017,1.7877477,1.108450567,1.0103583,0.900518017
Gan,6.170581033,7.45870185,9.862692633,10.7061252,19.88328378
Ganab,55.26396033,81.28345212,58.4567092,58.4659459,50.96390855
Ganc,1.096520517,2.279553583,2.98965645,3.166793367,3.663937583
Gap43,8.637009217,3.448538917,103.2098549,18.80289248,1.743943967
Gapdh,495.1284241,492.5749054,274.2840335,280.9701095,282.6505485
Gapdhs,0.525094367,1.659597083,0.3539793,0.690931,0.680768517
Gapvd1,22.77115795,30.41480683,30.32384105,31.43016363,32.4760214
Gar1,19.1034682,20.53591048,10.5324614,12.369197,12.75204928
Garem1,5.695897,5.64473615,3.0487061,4.570520617,6.11527015
Garem2,0.942571683,0.507696483,0.5394209,1.1480947,0.699998817
Garnl3,4.427926433,5.276626933,0.636978267,0.240348783,0.226584433
Gars,142.8500043,132.358459,118.0879669,103.1390145,106.3559398
Gart,189.1978931,96.79408332,62.39191782,86.15329475,102.4092661
Gas1,0.13251045,16.53537685,1.524869167,2.101349467,1.96162955
Gas2,2.0068522,1.2918621,0.37416315,1.006997983,1.20962925
Gas2l1,8.190756233,4.2065863,11.40029992,9.45398,11.5772002
Gas2l3,7.3500189,3.0914103,7.483330183,6.895910917,6.460914817
Gas5,92.6556354,131.2259411,54.43872577,91.99029018,97.92279278
Gas6,6.288716833,16.98139915,167.9482267,55.04052267,5.085387633
Gas7,0.499449683,1.848795083,15.91260055,11.09018683,10.85559538
Gas8,8.876189333,17.0128926,19.48600507,17.53090417,14.98750153
Gata1,1.730947467,1.67536705,0.079915167,4.567466883,65.30892288
Gata2,0.634013983,19.42553212,14.86373067,17.96975072,11.6220031
Gata3,0.07753195,4.555407567,3.3974956,2.040258167,0.405455683
Gata4,0.111384783,40.41924462,42.05925108,12.4673329,1.438126533
Gata6,0.031841017,22.1813774,10.02654307,4.525642083,0.807319867
Gatad1,25.63895022,50.29007983,36.90065767,47.10473157,50.38587713
Gatad2a,52.5301879,59.82142817,51.64768373,46.4666855,50.3880563
Gatad2b,20.2920572,18.03774567,16.79362827,15.1239299,15.9636987
Gatb,6.656982767,10.1615166,7.0990601,10.76115718,13.61645805
Gatc,7.9136138,11.29350338,8.90474355,12.67691383,16.09216118
Gatm,0.494455183,0.348868633,0.369961067,0.19470195,0.1379199
